Time(milli)	LAT(deg)	LON(deg)	ALT(m)	Phi(deg)	Theta(deg)	Psi(deg)	Vx(m/s)	Vy(m/s)	Vz(m/s)	P(deg/s)	Q(deg/s)	R(deg/s)	Nx(m/s2)	Ny(m/s2)	Nz(m/s2)	Radial(deg)	Distance(m)	DeltaAlt:Anv-Tgt(m)	JX	JY	Throttle
43221	-23.6574653933574	-45.3988501397489	2250.68487343543	105.503105600107	18.8983730857779	341.677697938001	216.052386071848	0.909922006845699	27.3934506044282	-2.81146701032209	10.8616390103421	2.50383721510698	5.20395961632751	-0.285395147137818	-39.8225993190369	215.145858636021	4218.65547701903	2244.28407344516	3.0517578125e-05	-0.57476806640625	70.4742431640625
43223	-23.6557048214973	-45.3995586049693	2318.18820896274	109.425782418527	13.0574587795575	352.731532210006	212.898356294778	0.88774321536791	28.7661612472999	7.44262477765965	12.3941666145762	2.61297515103059	5.38566773781455	-0.271342470438538	-40.7752068266273	217.539201107118	4104.4319501527	2311.78740897247	-0.07086181640625	-0.65350341796875	70.4742431640625
43224	-23.6538229093749	-45.3998985713925	2363.4647335971	114.144472767331	5.24731070225186	3.52961897655981	210.27601358457	-0.198961383473588	30.6529522693044	2.21116198640938	14.0246518314806	2.14932928091982	5.61649022362213	0.132763029142452	-42.3874166408924	219.774042821743	3963.32336370482	2357.06393360683	3.0517578125e-05	-0.77947998046875	70.4742431640625
43225	-23.651871701163	-45.3998402733803	2381.5951908405	114.027473915712	-2.91447504981136	15.7440743102173	207.695703211974	0.0476546193631294	33.6161505807183	-0.47463768517666	13.4348189236626	2.52896234422653	5.78000403584546	0.0398884791088802	-44.9886879327238	221.793170015826	3795.78079816393	2375.19439085023	3.0517578125e-05	-0.77947998046875	69.293212890625
43226	-23.6500063546354	-45.3993721915785	2370.22304982412	112.35159892092	-10.3720582054037	27.1169986315199	207.334080358693	0.310218845323107	32.8944799365909	-0.929533344072834	13.1005313972703	2.45831828896121	6.20046867261887	-0.0561382570302838	-44.0310845628318	223.413706401552	3611.35118884193	2363.82224983384	3.0517578125e-05	-0.77947998046875	74.4110107421875
43227	-23.6481251409701	-45.3984191060163	2325.28747574072	108.56026557501	-17.9879965267011	40.3126249648599	208.571745305232	0.310416362104928	32.7904131994646	-0.634362327886498	12.1826785361157	2.3460985905017	6.23377800101086	-0.0577461068698578	-44.3763111400189	224.63950862935	3393.9103628741	2318.88667575045	3.0517578125e-05	-0.6771240234375	74.4110107421875
43228	-23.6466614432755	-45.3972133659368	2257.92005872957	105.004362558756	-22.9207090164574	49.0824749697781	213.088088472164	0.27985429068785	23.5647298639429	-0.47367510375685	4.81843227608765	2.25254100724388	5.10661512262296	-0.0485335631537539	-33.9477639858138	225.113519759174	3192.18450397559	2251.5192587393	3.0517578125e-05	-0.1732177734375	74.4110107421875
43229	-23.6452906225816	-45.39568208992	2163.39926824285	105.482057107549	-24.8133820565894	46.5428505952621	221.68973844011	0.312527100567377	-3.12853219466542	-0.50133576355119	-1.69622144166823	2.21101491318087	3.24047356396744	-0.0649344635519245	-1.99887753355062	225.062364073911	2974.29021105101	2156.99846825258	3.0517578125e-05	3.0517578125e-05	74.4110107421875
43230	-23.6439236764877	-45.3940697540428	2052.78442259448	89.607549456643	-26.6098207826785	46.0993290031521	229.702974579357	3.32752864308264	-4.50026745370715	-30.2649093482629	0.755457479533002	2.70557539029718	2.07952948308576	-0.990973770205451	-1.2136276563599	224.874922347	2750.857460901	2046.38362260421	0.14178466796875	3.0517578125e-05	53.9398193359375
43231	-23.6425891594006	-45.3924758255587	1934.20393929228	35.8270592100659	-28.4753010083928	47.0599868768701	234.983675952679	4.57787666715099	-0.619092683054543	-65.1676088328128	-0.847428608560761	1.24673275765237	-1.98987217789303	-1.19229968719574	-6.49626313065329	224.627351507446	2531.33624824527	1927.80313930201	0.34649658203125	0.04730224609375	3.9398193359375
43232	-23.6412368108598	-45.3908329593195	1808.01821144625	-37.0979057965356	-30.1024756399246	47.1972390558062	237.547755762665	3.05147675233643	-0.176327079441049	-63.8777066833043	-0.519521644177869	-1.27023102439036	-2.71844607696253	-0.645752761459311	-7.31582604461453	224.278263754174	2306.9710934613	1801.61741145598	0.34649658203125	3.0517578125e-05	0.00152587890625
43233	-23.6399531667262	-45.3893408780883	1686.91544208096	-55.1576895617047	-29.5895069122867	47.1481954102889	239.606132855042	-5.99082919405362	-0.368319426811742	59.2704354936689	0.623195028989267	1.99201498619002	-2.88171279605463	1.8123306485699	-7.62734909221767	224.012805511522	2098.8712681	1680.51464209069	-0.50390625	3.0517578125e-05	0.00152587890625
43234	-23.638506957098	-45.3877386387429	1551.74450140325	-9.03907297374934	-30.8265376124801	43.9713842645524	241.879328512096	4.4256053260066	-0.584640681512772	-8.2098716583121	-0.677781454079356	2.26313638384073	-2.98508630375535	-1.82957151250967	-7.12746775685768	223.82092446064	1870.04717913484	1545.34370141297	3.0517578125e-05	3.0517578125e-05	0.00152587890625
43235	-23.6370512238197	-45.386154003203	1416.66241388701	4.72804774090476	-30.3383652856531	44.5625604296943	244.032408835267	2.40409121581052	0.607900468069331	3.26774587040131	-0.0747858478044084	-4.14344949657276	-3.03747112790498	-1.20700395395199	-9.31784076419181	223.646208343566	1641.72910480639	1410.26161389674	3.0517578125e-05	3.0517578125e-05	0.00152587890625
43236	-23.6356901654587	-45.3846691836983	1291.09304458148	1.89811125457646	-30.2858398181266	45.8942488148929	245.883234417337	-2.41311461757037	0.339749045237591	5.24474728495637	0.205698571447659	-1.26435011699165	-3.14637011700543	1.03536696233875	-9.28190469173295	223.422556208627	1428.05396448893	1284.69224459121	3.0517578125e-05	3.0517578125e-05	0.00152587890625
43237	-23.6342533257119	-45.3830960340997	1159.41832355466	-3.48399791394195	-29.9456191107959	45.4364718786526	247.714021368138	-1.07127849405609	0.462400105256208	-1.68918701826566	0.170053591095915	2.06596824169991	-3.22868583513555	0.567641754437112	-9.70724286602858	223.07995553131	1202.12314553308	1153.01752356439	3.0517578125e-05	3.0517578125e-05	0.00152587890625
43238	-23.6328643278916	-45.3815800984182	1033.82039431285	-2.17300642531501	-29.7213007694422	44.7898682909686	249.319105214651	1.09233208463806	0.32164753809813	-2.54534788474642	0.297083667595675	0.663473789546886	-3.32504663861746	-0.483662622064846	-9.78523036627366	222.620130133241	984.11187719513	1027.41959432258	3.0517578125e-05	3.0517578125e-05	0.00152587890625
43239	-23.6314592114739	-45.3800533230547	908.667935835781	-2.04190278686747	-27.9009699675441	44.8184828590172	250.669104929446	0.424733760663211	5.71581905695766	0.0641924555744553	8.81274831947418	-0.687340103327198	-3.15615261176455	-0.226173107635913	-20.1509051943441	221.926100214062	764.135986888357	902.26713584551	3.0517578125e-05	-0.32281494140625	0.00152587890625
43240	-23.6298836297515	-45.3783576729422	790.222960563635	-1.93547209083118	-14.1313552788841	44.2321762952457	247.756377214232	0.114927998929581	28.6165258260987	0.463677213473821	11.4447789057189	-0.39156226485909	-0.515123728034695	-0.0661181242169132	-56.0954953358159	220.586480890683	518.815646928928	783.822160573364	3.0517578125e-05	-0.48028564453125	0.00152587890625
